episode,length,return
1097,85,423.6697155838078
1098,123,655.7422614218386
1099,100,497.4278626034217
1100,116,550.9917696889879
1101,96,513.4258160152913
1102,86,446.1895066278108
1103,78,418.26621679070524
1104,92,454.7831803726518
1105,116,632.463814830312
1106,86,434.3017286738306
1107,91,464.48902549257787
1108,120,635.8704549554556
1109,119,641.2548633209791
1110,100,521.2686590747309
1111,123,640.5351363707734
1112,124,648.1027092030849
1113,101,524.2474997141704
1114,171,829.1032192344989
1115,109,517.7411936986836
1116,146,745.5610912304677
1117,118,528.6181985669933
1118,102,523.8537526660842
1119,79,383.97016140970993
1120,120,634.0573854338304
1121,99,550.1989101089628
1122,133,697.9420000845397
1123,181,948.266861376902
1124,108,465.4454460689013
1125,135,644.3159811958155
1126,143,745.2372974275603
1127,102,487.74873884417343
1128,157,793.0072070074647
1129,193,968.8611168782268
1130,135,683.2750329172245
1131,127,612.8465729324844
1132,146,739.1101766988711
1133,161,746.0988847878646
1134,165,806.4088214197216
1135,154,776.7174190826084
1136,161,736.9405857098183
1137,138,689.2765624067697
1138,106,476.9901572227733
1139,76,360.3492743238791
1140,71,317.92968809898673
1141,102,526.6329645046455
1142,274,1343.6114526112526
1143,83,381.89614933998536
1144,143,697.0386258612988
1145,89,404.4159287850818
1146,220,1123.184613965745
1147,111,557.339813545915
1148,121,620.5416393654777
1149,118,573.6673240897142
1150,218,1031.5387009018677
1151,136,690.6257570464398
1152,71,351.59568409680566
1153,133,637.4313113185783
1154,237,1124.994856720252
1155,129,577.5372392137988
1156,165,813.237429844679
